,tool,seqid,in_gfa,gfa_id,path_seqs,path_gfa
950,pangeblocks,gi|568815564:986065-988295,True,F-3134,../sequences/HLA-zoo/F-3134.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/F-3134.gfa
951,pangeblocks,gi|568815567:986379-990337,True,F-3134,../sequences/HLA-zoo/F-3134.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/F-3134.gfa
952,pangeblocks,gi|568815569:1029598-1045663,True,F-3134,../sequences/HLA-zoo/F-3134.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/F-3134.gfa
953,pangeblocks,gi|236459381:5000-8956,True,F-3134,../sequences/HLA-zoo/F-3134.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/F-3134.gfa
954,pangeblocks,gi|528476637:29693238-29697194,True,F-3134,../sequences/HLA-zoo/F-3134.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/F-3134.gfa
955,pangeblocks,gi|157734152:29494780-29498732,True,F-3134,../sequences/HLA-zoo/F-3134.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/F-3134.gfa
956,pangeblocks,gi|568815592:29826978-29831121,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
957,pangeblocks,gi|568815454:1092590-1096747,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
958,pangeblocks,gi|568815529:1310540-1314697,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
959,pangeblocks,gi|568815551:1089791-1093934,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
960,pangeblocks,gi|568815561:1089465-1093607,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
961,pangeblocks,gi|568815564:1089449-1093592,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
962,pangeblocks,gi|568815567:1089744-1093901,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
963,pangeblocks,gi|568815569:1133009-1137166,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
964,pangeblocks,gi|334848115:5000-9143,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
965,pangeblocks,gi|528476637:29796550-29800707,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
966,pangeblocks,gi|157734152:29598095-29602238,True,G-3135,../sequences/HLA-zoo/G-3135.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/G-3135.gfa
967,pangeblocks,gi|568815592:31494880-31511123,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
968,pangeblocks,gi|568815454:2827448-2843673,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
969,pangeblocks,gi|568815529:2972221-2988463,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
970,pangeblocks,gi|568815551:2742491-2758909,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
971,pangeblocks,gi|568815561:2810647-2816199,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
972,pangeblocks,gi|568815564:2836835-2853070,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
973,pangeblocks,gi|568815567:2750768-2767001,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
974,pangeblocks,gi|568815569:2794164-2810409,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
975,pangeblocks,gi|297515495:1803-18046,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
976,pangeblocks,gi|528476637:31464825-31481041,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
977,pangeblocks,gi|157734152:31249492-31265722,True,MICB-4277,../sequences/HLA-zoo/MICB-4277.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/MICB-4277.gfa
978,pangeblocks,gi|568815592:30005970-30009955,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
979,pangeblocks,gi|568815454:1263679-1267664,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
980,pangeblocks,gi|568815529:1485355-1489340,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
981,pangeblocks,gi|568815551:1261505-1265490,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
982,pangeblocks,gi|568815561:1266701-1270686,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
983,pangeblocks,gi|568815564:1350026-1354011,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
984,pangeblocks,gi|568815567:1261067-1265039,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
985,pangeblocks,gi|568815569:1303777-1307762,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
986,pangeblocks,gi|528476637:29975796-29979778,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
987,pangeblocks,gi|157734152:29771551-29775536,True,J-3137,../sequences/HLA-zoo/J-3137.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/J-3137.gfa
988,pangeblocks,gi|568815592:32578768-32589835,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
989,pangeblocks,gi|568815529:3998044-4011446,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
990,pangeblocks,gi|568815551:3814534-3830133,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
991,pangeblocks,gi|568815561:3988942-4004531,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
992,pangeblocks,gi|568815567:3779003-3792415,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
993,pangeblocks,gi|568815569:3979127-3993865,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
994,pangeblocks,gi|29124352:124254-137656,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
995,pangeblocks,gi|28212469:126036-137103,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
996,pangeblocks,gi|28212470:131613-146345,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
997,pangeblocks,gi|528476637:32549024-32560088,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
998,pangeblocks,gi|157702218:147985-163915,True,DRB1-3123,../sequences/HLA-zoo/DRB1-3123.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB1-3123.gfa
999,pangeblocks,gi|568815592:29926658-29929838,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1000,pangeblocks,gi|568815454:1186335-1189520,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1001,pangeblocks,gi|568815529:1408009-1411194,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1002,pangeblocks,gi|568815551:1183812-1186995,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1003,pangeblocks,gi|568815561:1183022-1186203,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1004,pangeblocks,gi|568815567:1183447-1186629,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1005,pangeblocks,gi|568815569:1226348-1229533,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1006,pangeblocks,gi|528476637:29896324-29899509,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1007,pangeblocks,gi|157734152:29694183-29697368,True,K-3138,../sequences/HLA-zoo/K-3138.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/K-3138.gfa
1008,pangeblocks,gi|568815592:32934628-32941069,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1009,pangeblocks,gi|568815454:4239473-4245914,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1010,pangeblocks,gi|568815529:4346823-4353264,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1011,pangeblocks,gi|568815551:4178157-4184598,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1012,pangeblocks,gi|568815561:4353996-4360437,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1013,pangeblocks,gi|568815564:4233671-4240112,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1014,pangeblocks,gi|568815567:4128936-4135376,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1015,pangeblocks,gi|568815569:4333861-4340302,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1016,pangeblocks,gi|528476637:32903200-32909641,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1017,pangeblocks,gi|157734152:32644838-32651375,True,DMB-3109,../sequences/HLA-zoo/DMB-3109.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DMB-3109.gfa
1018,pangeblocks,gi|568815561:3840423-3855394,True,DRB4-3126,../sequences/HLA-zoo/DRB4-3126.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB4-3126.gfa
1019,pangeblocks,gi|568815564:3876732-3891704,True,DRB4-3126,../sequences/HLA-zoo/DRB4-3126.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB4-3126.gfa
1020,pangeblocks,gi|568815569:3851129-3866103,True,DRB4-3126,../sequences/HLA-zoo/DRB4-3126.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB4-3126.gfa
1021,pangeblocks,gi|28212470:3611-18583,True,DRB4-3126,../sequences/HLA-zoo/DRB4-3126.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB4-3126.gfa
1022,pangeblocks,gi|157702218:19391-24257,True,DRB4-3126,../sequences/HLA-zoo/DRB4-3126.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization3-min_len3/DRB4-3126.gfa
1023,pangeblocks,gi|568815592:32948613-32953121,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1024,pangeblocks,gi|568815454:4253460-4257971,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1025,pangeblocks,gi|568815529:4360810-4365321,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1026,pangeblocks,gi|568815551:4192143-4196654,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1027,pangeblocks,gi|568815561:4367981-4372490,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1028,pangeblocks,gi|568815564:4247658-4252169,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1029,pangeblocks,gi|568815567:4142920-4147431,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1030,pangeblocks,gi|568815569:4347848-4352359,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1031,pangeblocks,gi|528476637:32917185-32921696,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1032,pangeblocks,gi|157734152:32658919-32663430,True,DMA-3108,../sequences/HLA-zoo/DMA-3108.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DMA-3108.gfa
1033,pangeblocks,gi|568815592:32659463-32666688,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1034,pangeblocks,gi|568815529:4072404-4080004,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1035,pangeblocks,gi|568815551:3900292-3907536,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1036,pangeblocks,gi|568815561:4076913-4084510,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1037,pangeblocks,gi|568815564:3955830-3963183,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1038,pangeblocks,gi|568815567:3853368-3860968,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1039,pangeblocks,gi|568815569:4056694-4063939,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1040,pangeblocks,gi|528476637:32629718-32636943,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1041,pangeblocks,gi|157734152:32368942-32376156,True,DQB1-3119,../sequences/HLA-zoo/DQB1-3119.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/DQB1-3119.gfa
1042,pangeblocks,gi|568815592:29791752-29792749,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1043,pangeblocks,gi|568815454:1057585-1058559,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1044,pangeblocks,gi|568815529:1275535-1276509,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1045,pangeblocks,gi|568815551:1054737-1055734,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1046,pangeblocks,gi|568815561:1054328-1055325,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1047,pangeblocks,gi|568815564:1054403-1055400,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1048,pangeblocks,gi|568815567:1054737-1055711,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1049,pangeblocks,gi|568815569:1097903-1098900,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1050,pangeblocks,gi|528476637:29761569-29762543,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1051,pangeblocks,gi|157734152:29563108-29564082,True,V-352962,../sequences/HLA-zoo/V-352962.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/V-352962.gfa
1052,pangeblocks,gi|568815592:32821832-32838769,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1053,pangeblocks,gi|568815454:4126846-4143632,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1054,pangeblocks,gi|568815529:4234033-4250968,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1055,pangeblocks,gi|568815551:4065550-4082337,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1056,pangeblocks,gi|568815561:4241185-4258123,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1057,pangeblocks,gi|568815564:4120920-4137836,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1058,pangeblocks,gi|568815567:4016120-4033058,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
1059,pangeblocks,gi|568815569:4221234-4238019,True,TAP2-6891,../sequences/HLA-zoo/TAP2-6891.fa,../HLA-zoo-pangeblocks/output-HLA-zoo-mafft.op1.53-ep0/gfa-unchop/weighted/penalization5-min_len3/TAP2-6891.gfa
